Date,m3t
20-Nov-2024 07:16:47,2.7100366
20-Nov-2024 07:21:35,3.3570696
20-Nov-2024 07:26:23,3.9956558
20-Nov-2024 07:31:11,4.4422766
20-Nov-2024 07:35:59,3.4757835
20-Nov-2024 07:40:47,1.8593773
20-Nov-2024 07:45:35,2.4255311
20-Nov-2024 07:50:23,1.7567251
20-Nov-2024 07:55:12,2.6714307
20-Nov-2024 07:59:59,2.3931624
20-Nov-2024 08:04:47,1.8835897
20-Nov-2024 08:09:35,1.9609524
20-Nov-2024 08:14:23,2.5036437
20-Nov-2024 08:19:11,2.4186106
20-Nov-2024 08:23:59,2.2425722
20-Nov-2024 08:28:47,2.249011
20-Nov-2024 08:33:35,2.241978
20-Nov-2024 08:38:24,1.9397468
20-Nov-2024 08:43:11,1.5861106
20-Nov-2024 08:47:59,2.3687424
20-Nov-2024 08:52:48,2.5525275
20-Nov-2024 08:57:35,2.8479121
20-Nov-2024 09:02:23,1.9048904
20-Nov-2024 09:07:11,1.9987833
20-Nov-2024 09:11:59,1.9495319
20-Nov-2024 09:16:47,2.2717582
20-Nov-2024 09:21:35,2.6902198
20-Nov-2024 09:26:23,1.9654007
20-Nov-2024 09:31:11,1.4739241
20-Nov-2024 09:36:00,1.4855515
20-Nov-2024 09:40:47,2.0556044
20-Nov-2024 09:45:35,1.7672527
20-Nov-2024 09:50:24,1.8498811
20-Nov-2024 09:55:11,2.4514963
20-Nov-2024 09:59:59,1.957672
20-Nov-2024 10:04:47,1.8711722
20-Nov-2024 10:09:35,1.8113919
20-Nov-2024 10:14:23,1.8071332
20-Nov-2024 10:19:12,1.9508515
20-Nov-2024 10:23:59,1.8030118
20-Nov-2024 10:28:47,1.460293
20-Nov-2024 10:33:36,2.3956777
20-Nov-2024 10:38:23,2.796247
20-Nov-2024 10:43:11,2.9761926
20-Nov-2024 10:47:59,NaN
20-Nov-2024 10:52:47,2.0469963
20-Nov-2024 10:57:35,1.6355678
20-Nov-2024 11:02:23,2.0064006
20-Nov-2024 11:07:11,1.7174475
20-Nov-2024 11:11:59,1.8640619
20-Nov-2024 11:16:48,2.0072894
20-Nov-2024 11:21:35,2.3554212
20-Nov-2024 11:26:23,2.3527537
20-Nov-2024 11:31:12,2.2719191
20-Nov-2024 11:35:59,2.5152625
20-Nov-2024 11:40:47,1.47
20-Nov-2024 11:45:35,1.9306593
20-Nov-2024 11:50:23,2.8060664
20-Nov-2024 11:55:11,2.4581111
20-Nov-2024 12:00:00,2.4135124
20-Nov-2024 12:04:47,2.2111722
20-Nov-2024 12:09:35,2.0880952
20-Nov-2024 12:14:24,1.976274
20-Nov-2024 12:19:11,2.2788081
20-Nov-2024 12:23:59,2.2792023
20-Nov-2024 12:28:47,3.0091209
20-Nov-2024 12:33:35,1.7748352
20-Nov-2024 12:38:23,2.1283208
20-Nov-2024 12:43:11,2.2116573
20-Nov-2024 12:47:59,2.014652
20-Nov-2024 12:52:47,1.7001832
20-Nov-2024 12:57:36,1.7529304
20-Nov-2024 13:02:23,1.9653493
20-Nov-2024 13:07:11,2.2860142
20-Nov-2024 13:12:00,2.2914123
20-Nov-2024 13:16:47,2.219304
20-Nov-2024 13:21:35,1.8219414
20-Nov-2024 13:26:23,1.9704903
20-Nov-2024 13:31:11,1.6264079
20-Nov-2024 13:35:59,1.8681319
20-Nov-2024 13:40:47,1.6835165
20-Nov-2024 13:45:35,1.8945055
20-Nov-2024 13:50:23,1.5739862
20-Nov-2024 13:55:12,1.8468393
20-Nov-2024 13:59:59,1.6076516
20-Nov-2024 14:04:47,1.5108059
20-Nov-2024 14:09:35,2.020696
20-Nov-2024 14:14:23,1.5569179
20-Nov-2024 14:19:11,1.6364073
20-Nov-2024 14:23:59,1.8274318
20-Nov-2024 14:28:47,1.6417582
20-Nov-2024 14:33:35,1.7120879
20-Nov-2024 14:38:24,1.9445794
20-Nov-2024 14:43:11,1.9813465
20-Nov-2024 14:47:59,1.5262515
20-Nov-2024 14:52:48,2.5439194
20-Nov-2024 14:57:35,2.3645788
20-Nov-2024 15:02:23,2.0019793
20-Nov-2024 15:07:11,1.86946
20-Nov-2024 15:11:59,1.7419617
20-Nov-2024 15:16:47,2.4628571
20-Nov-2024 15:21:35,1.5345055
20-Nov-2024 15:26:23,1.5696421
20-Nov-2024 15:31:11,1.9374933
20-Nov-2024 15:36:00,2.5803826
20-Nov-2024 15:40:47,2.0617216
20-Nov-2024 15:45:35,2.0089744
20-Nov-2024 15:50:24,1.8909839
20-Nov-2024 15:55:11,2.4555063
20-Nov-2024 15:59:59,2.4542125
20-Nov-2024 16:04:47,1.8017216
20-Nov-2024 16:09:35,2.8109524
20-Nov-2024 16:14:23,2.4623867
20-Nov-2024 16:19:12,2.5520725
20-Nov-2024 16:23:59,1.957672
20-Nov-2024 16:28:47,2.2784249
20-Nov-2024 16:33:36,2.2819414
20-Nov-2024 16:38:23,2.5780862
20-Nov-2024 16:43:11,2.0605188
20-Nov-2024 16:47:59,2.9385429
20-Nov-2024 16:52:47,2.5442857
20-Nov-2024 16:57:35,2.4001099
20-Nov-2024 17:02:23,3.1502346
20-Nov-2024 17:07:11,2.6864255
20-Nov-2024 17:11:59,2.4135124
20-Nov-2024 17:16:48,3.7664835
20-Nov-2024 17:21:35,4.9093407
20-Nov-2024 17:26:23,4.1402224
20-Nov-2024 17:31:12,4.7660519
20-Nov-2024 17:35:59,4.0822141
20-Nov-2024 17:40:47,3.1575458
20-Nov-2024 17:45:35,3.5127106
20-Nov-2024 17:50:23,3.0066448
20-Nov-2024 17:55:11,3.2391663
20-Nov-2024 18:00:00,2.7716728
20-Nov-2024 18:04:47,3.856044
20-Nov-2024 18:09:35,3.0472527
20-Nov-2024 18:14:24,3.0160015
20-Nov-2024 18:19:11,3.340865
20-Nov-2024 18:23:59,2.6210826
20-Nov-2024 18:28:47,3.4419048
20-Nov-2024 18:33:35,2.6120147
20-Nov-2024 18:38:23,2.5247221
20-Nov-2024 18:43:11,3.1472099
20-Nov-2024 18:47:59,3.6670737
20-Nov-2024 18:52:47,3.4998901
20-Nov-2024 18:57:36,2.9618681
20-Nov-2024 19:02:23,2.6677463
20-Nov-2024 19:07:11,2.1410706
20-Nov-2024 19:12:00,2.4420024
20-Nov-2024 19:16:47,2.6212454
20-Nov-2024 19:21:35,2.4805861
20-Nov-2024 19:26:23,2.8212326
20-Nov-2024 19:31:11,2.9075852
20-Nov-2024 19:35:59,2.8245828
20-Nov-2024 19:40:47,3.0428205
20-Nov-2024 19:45:35,2.2305128
20-Nov-2024 19:50:23,2.7358396
20-Nov-2024 19:55:12,2.5696549
20-Nov-2024 19:59:59,2.4786325
20-Nov-2024 20:04:47,2.2376557
20-Nov-2024 20:09:35,2.5471062
20-Nov-2024 20:14:23,3.1536277
20-Nov-2024 20:19:11,3.7520125
20-Nov-2024 20:23:59,2.5111925
20-Nov-2024 20:28:47,3.485641
20-Nov-2024 20:33:35,2.634652
20-Nov-2024 20:38:24,2.0470664
20-Nov-2024 20:43:11,3.1891866
20-Nov-2024 20:47:59,3.1827432
20-Nov-2024 20:52:48,2.8043223
20-Nov-2024 20:57:35,2.3049817
20-Nov-2024 21:02:23,2.8770645
20-Nov-2024 21:07:11,2.6037744
20-Nov-2024 21:11:59,1.998372
20-Nov-2024 21:16:47,2.1106593
20-Nov-2024 21:21:35,2.1845055
20-Nov-2024 21:26:23,3.2653686
20-Nov-2024 21:31:11,2.7964441
20-Nov-2024 21:36:00,2.4827025
20-Nov-2024 21:40:47,2.4516117
20-Nov-2024 21:45:35,1.850293
20-Nov-2024 21:50:24,2.1940749
20-Nov-2024 21:55:11,2.5639141
20-Nov-2024 21:59:59,3.4595035
20-Nov-2024 22:04:47,4.3698901
20-Nov-2024 22:09:35,4.0112088
20-Nov-2024 22:14:23,2.5066769
20-Nov-2024 22:19:12,2.197091
20-Nov-2024 22:23:59,2.1245421
20-Nov-2024 22:28:47,2.1368864
20-Nov-2024 22:33:36,2.2669963
20-Nov-2024 22:38:23,2.9444123
20-Nov-2024 22:43:11,3.9346743
20-Nov-2024 22:47:59,4.2572243
