Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
21-Nov-2024 08:50:00,1.32,0.25,0.34,0.855,-0.165
21-Nov-2024 08:55:00,1.03,0.33,0.94,-0.075,-0.165
21-Nov-2024 09:00:00,1.12,0.32,0.2,0.76,-0.075
21-Nov-2024 09:05:00,2.39,0.92,0.11,1.82,-0.075
21-Nov-2024 09:10:00,1.39,0.37,0.13,1.075,-0.075
21-Nov-2024 09:15:00,1.4,0.56,0.15,0.97,0.76
21-Nov-2024 09:20:00,1.28,0.77,0.13,0.765,0.665
21-Nov-2024 09:25:00,1.57,0.46,0.26,1.08,0.665
21-Nov-2024 09:30:00,1.32,0.89,0.21,0.665,0.665
21-Nov-2024 09:35:00,1.47,1.05,0.26,0.685,0.665
21-Nov-2024 09:40:00,1.8,0.8,0.13,1.27,0.665
21-Nov-2024 09:45:00,1.62,0.31,0.11,1.355,0.665
21-Nov-2024 09:50:00,2.19,0.73,0.13,1.695,0.685
21-Nov-2024 09:55:00,1.5,0.38,0.07,1.24,0.89
21-Nov-2024 10:00:00,1.53,0.82,0.23,0.89,0.89
21-Nov-2024 10:05:00,1.36,0.62,0.14,0.91,0.89
21-Nov-2024 10:10:00,2.23,1.43,0.17,1.345,0.79
21-Nov-2024 10:15:00,1.31,0.43,0.13,0.965,0.79
21-Nov-2024 10:20:00,1.07,0.36,0.1,0.79,0.79
21-Nov-2024 10:25:00,1.14,0.42,0.1,0.83,0.79
21-Nov-2024 10:30:00,1.44,1.02,0.09,0.84,0.79
21-Nov-2024 10:35:00,1.84,0.26,0.67,1.04,0.275
21-Nov-2024 10:40:00,1.38,0.4,0.16,1.02,0.275
21-Nov-2024 10:45:00,1.29,1.47,0.28,0.275,0.275
21-Nov-2024 10:50:00,1.19,0.58,0.18,0.72,0.275
21-Nov-2024 10:55:00,1.11,0.89,0.14,0.525,0.275
21-Nov-2024 11:00:00,1.03,0.48,0.17,0.62,0.275
21-Nov-2024 11:05:00,1.14,0.81,0.12,0.615,0.525
21-Nov-2024 11:10:00,1.59,0.74,0.08,1.14,0.525
21-Nov-2024 11:15:00,2.1,0.35,0.24,1.685,0.615
21-Nov-2024 11:20:00,1.4,0.52,0.07,1.07,0.615
21-Nov-2024 11:25:00,1.31,0.45,0.09,0.995,0.67
21-Nov-2024 11:30:00,1.1,0.68,0.09,0.67,0.575
21-Nov-2024 11:35:00,1.21,0.68,0.13,0.74,0.575
21-Nov-2024 11:40:00,1.2,0.85,0.2,0.575,0.575
21-Nov-2024 11:45:00,1.26,0.84,0.05,0.79,0.575
21-Nov-2024 11:50:00,2,0.51,0.09,1.655,0.575
21-Nov-2024 11:55:00,1.21,0.77,0.05,0.775,0.515
21-Nov-2024 12:00:00,1.31,0.56,0.09,0.94,0.515
21-Nov-2024 12:05:00,1.14,0.87,0.19,0.515,0.515
21-Nov-2024 12:10:00,0.98,0.54,0.19,0.52,0.385
21-Nov-2024 12:15:00,1.31,0.41,0.15,0.955,0.385
21-Nov-2024 12:20:00,1.12,0.47,0.5,0.385,0.385
21-Nov-2024 12:25:00,1.07,0.33,0.15,0.755,0.18
21-Nov-2024 12:30:00,1.05,0.24,0.14,0.79,0.18
21-Nov-2024 12:35:00,1.27,0.34,0.92,0.18,0.18
21-Nov-2024 12:40:00,1.45,0.46,0.33,0.89,0.18
21-Nov-2024 12:45:00,1.51,0.16,0.32,1.11,0.18
21-Nov-2024 12:50:00,1.17,0.2,0.29,0.78,0.18
21-Nov-2024 12:55:00,1.44,0.37,0.14,1.115,0.78
21-Nov-2024 13:00:00,1.52,0.29,0.24,1.135,0.78
21-Nov-2024 13:05:00,1.84,0.22,0.13,1.6,0.705
21-Nov-2024 13:10:00,1.83,0.26,0.21,1.49,0.275
21-Nov-2024 13:15:00,1.26,0.45,0.33,0.705,0.275
21-Nov-2024 13:20:00,1.19,1.39,0.22,0.275,0.275
21-Nov-2024 13:25:00,1.75,1,0.28,0.97,0.245
21-Nov-2024 13:30:00,1.3,0.93,0.27,0.565,0.245
21-Nov-2024 13:35:00,1.17,0.37,0.74,0.245,0.245
21-Nov-2024 13:40:00,1.05,0.32,0.1,0.79,0.0650000000000001
21-Nov-2024 13:45:00,0.98,0.93,0.11,0.405,0.0650000000000001
21-Nov-2024 13:50:00,0.93,0.95,0.39,0.0650000000000001,0.0650000000000001
21-Nov-2024 13:55:00,1.04,0.43,0.25,0.575,0.0650000000000001
21-Nov-2024 14:00:00,0.97,0.65,0.17,0.475,0.0650000000000001
21-Nov-2024 14:05:00,1.14,0.41,0.15,0.785,0.0650000000000001
21-Nov-2024 14:10:00,1.09,0.32,0.12,0.81,0.475
21-Nov-2024 14:15:00,0.88,0.33,0.07,0.645,0.475
21-Nov-2024 14:20:00,1.12,0.7,0.05,0.72,0.645
21-Nov-2024 14:25:00,1.3,0.62,0.08,0.91,0.645
21-Nov-2024 14:30:00,2.07,0.39,0.22,1.655,0.645
21-Nov-2024 14:35:00,1.29,0.37,0.11,0.995,0.72
21-Nov-2024 14:40:00,1.22,0.37,0.11,0.925,0.585
21-Nov-2024 14:45:00,1.06,0.28,0.11,0.81,0.585
21-Nov-2024 14:50:00,1.45,1.33,0.2,0.585,0.465
21-Nov-2024 14:55:00,2.09,0.35,0.12,1.795,0.465
21-Nov-2024 15:00:00,1.3,1.21,0.23,0.465,0.465
21-Nov-2024 15:05:00,1.2,0.69,0.3,0.555,0.465
21-Nov-2024 15:10:00,1.15,0.39,0.36,0.595,0.465
21-Nov-2024 15:15:00,2.29,0.71,0.19,1.745,0.465
21-Nov-2024 15:20:00,1.02,0.48,0.1,0.68,0.295
21-Nov-2024 15:25:00,1.23,0.38,0.2,0.84,-0.0250000000000001
21-Nov-2024 15:30:00,1.52,1.24,0.605,0.295,-0.0250000000000001
21-Nov-2024 15:35:00,1.2,0.43,1.01,-0.0250000000000001,-0.0250000000000001
21-Nov-2024 15:40:00,1.3,0.42,0.56,0.53,-0.0250000000000001
21-Nov-2024 15:45:00,1.12,0.5,0.23,0.64,-0.0250000000000001
21-Nov-2024 15:50:00,1.14,1.24,0.51,0.01,-0.0250000000000001
21-Nov-2024 15:55:00,1.29,0.58,0.25,0.75,0.01
21-Nov-2024 16:00:00,1.11,0.58,0.38,0.44,0.01
21-Nov-2024 16:05:00,2.47,0.88,0.12,1.91,0.01
21-Nov-2024 16:10:00,1.56,0.66,0.09,1.14,0.44
21-Nov-2024 16:15:00,1.28,0.54,0.11,0.9,0.44
21-Nov-2024 16:20:00,1.88,0.51,0.17,1.455,0.75
21-Nov-2024 16:25:00,1.55,0.83,0.12,1.015,0.75
21-Nov-2024 16:30:00,1.14,0.56,0.11,0.75,0.75
21-Nov-2024 16:35:00,5.32,0.47,0.83,4.255,0.705
21-Nov-2024 16:40:00,1.9,1.04,0.07,1.31,0.705
21-Nov-2024 16:45:00,1.43,1.35,0.05,0.705,0.705
21-Nov-2024 16:50:00,1.34,0.52,0.22,0.86,0.705
21-Nov-2024 16:55:00,1.88,0.66,0.05,1.5,0.705
21-Nov-2024 17:00:00,1.31,0.41,0.2,0.905,0.705
21-Nov-2024 17:05:00,1.28,0.61,0.1,0.875,0.855
21-Nov-2024 17:10:00,2.04,0.33,0.97,0.905,-0.19
21-Nov-2024 17:15:00,1.46,0.57,0.32,0.855,-0.19
21-Nov-2024 17:20:00,1.25,0.54,1.17,-0.19,-0.19
21-Nov-2024 17:25:00,1.16,0.17,0.62,0.455,-0.19
21-Nov-2024 17:30:00,1.33,1.17,0.22,0.525,-0.19
21-Nov-2024 17:35:00,1.19,0.74,0.16,0.66,-0.19
21-Nov-2024 17:40:00,1.34,0.65,0.28,0.735,0.455
21-Nov-2024 17:45:00,1.28,0.65,0.42,0.535,0.525
21-Nov-2024 17:50:00,2.35,0.38,0.32,1.84,0.485
21-Nov-2024 17:55:00,1.39,0.44,0.13,1.04,0.465
21-Nov-2024 18:00:00,1.32,0.43,0.62,0.485,0.465
21-Nov-2024 18:05:00,1.14,0.93,0.21,0.465,0.465
21-Nov-2024 18:10:00,1,0.44,0.13,0.65,0.465
21-Nov-2024 18:15:00,1.1,0.64,0.24,0.54,0.465
21-Nov-2024 18:20:00,1.48,0.54,0.1,1.11,0.465
21-Nov-2024 18:25:00,4.4,0.43,0.11,4.075,0.54
21-Nov-2024 18:30:00,1.57,0.38,0.1,1.28,0.54
21-Nov-2024 18:35:00,1.59,0.54,0.08,1.24,0.155
21-Nov-2024 18:40:00,1.48,1.37,0.08,0.715,0.155
21-Nov-2024 18:45:00,1.26,2.09,0.06,0.155,0.155
21-Nov-2024 18:50:00,1.1,0.38,0.05,0.86,0.155
21-Nov-2024 18:55:00,2.18,0.88,0.12,1.62,-0.00499999999999989
21-Nov-2024 19:00:00,1.18,0.48,0.32,0.62,-0.00499999999999989
21-Nov-2024 19:05:00,1.23,2.17,0.15,-0.00499999999999989,-0.00499999999999989
21-Nov-2024 19:10:00,1.32,0.61,0.11,0.905,-0.00499999999999989
21-Nov-2024 19:15:00,1.26,0.35,0.41,0.675,-0.00499999999999989
21-Nov-2024 19:20:00,1.32,0.23,0.2,1.005,-0.00499999999999989
21-Nov-2024 19:25:00,1.31,0.41,0.29,0.815,0.675
21-Nov-2024 19:30:00,1.13,0.33,0.19,0.775,-0.375
21-Nov-2024 19:35:00,1.24,0.43,0.09,0.935,-0.375
21-Nov-2024 19:40:00,1.24,1.21,1.01,-0.375,-0.375
21-Nov-2024 19:45:00,1.39,0.45,0.65,0.515,-0.375
21-Nov-2024 19:50:00,2.47,1.28,0.16,1.67,-0.375
21-Nov-2024 19:55:00,1.63,1.23,0.13,0.885,-0.375
21-Nov-2024 20:00:00,1.35,0.45,0.51,0.615,0.395
21-Nov-2024 20:05:00,1.06,0.91,0.21,0.395,0.395
21-Nov-2024 20:10:00,2.66,0.89,0.1,2.115,0.395
21-Nov-2024 20:15:00,2,1.82,0.11,0.98,0.395
21-Nov-2024 20:20:00,1.33,0.38,0.19,0.95,0.395
21-Nov-2024 20:25:00,1.17,0.8,0.07,0.7,-0.00500000000000012
21-Nov-2024 20:30:00,1.05,0.97,0.08,0.485,-0.605
21-Nov-2024 20:35:00,0.95,0.79,0.56,-0.00500000000000012,-0.605
21-Nov-2024 20:40:00,1.15,0.33,1.59,-0.605,-0.605
21-Nov-2024 20:45:00,2.62,0.55,1.16,1.185,-0.605
21-Nov-2024 20:50:00,2.06,0.82,0.18,1.47,-0.605
21-Nov-2024 20:55:00,1.28,1.15,0.31,0.395,-0.605
21-Nov-2024 21:00:00,2.05,0.43,0.28,1.555,0.395
21-Nov-2024 21:05:00,1.49,0.84,0.44,0.63,0.395
21-Nov-2024 21:10:00,1.45,0.42,0.28,0.96,0.395
21-Nov-2024 21:15:00,1.34,1.26,0.19,0.52,0.29
21-Nov-2024 21:20:00,2.15,0.55,0.17,1.705,-0.105
21-Nov-2024 21:25:00,1.64,1.14,0.78,0.29,-0.105
21-Nov-2024 21:30:00,1.57,0.49,1.43,-0.105,-0.105
21-Nov-2024 21:35:00,1.94,0.56,0.3,1.36,-0.105
21-Nov-2024 21:40:00,2.07,1.34,0.26,1.14,-0.105
21-Nov-2024 21:45:00,1.74,0.4,0.54,1,-0.105
21-Nov-2024 21:50:00,1.35,1.01,0.42,0.425,0.425
21-Nov-2024 21:55:00,1.17,0.37,0.4,0.585,0.21
21-Nov-2024 22:00:00,1.31,0.63,0.38,0.615,0.21
21-Nov-2024 22:05:00,1.1,1.18,0.3,0.21,0.21
21-Nov-2024 22:10:00,1.65,0.35,0.22,1.255,0.21
21-Nov-2024 22:15:00,1.05,0.72,0.32,0.37,0.21
21-Nov-2024 22:20:00,2.37,0.57,0.28,1.805,0.21
21-Nov-2024 22:25:00,1.44,0.51,0.18,1.005,0.37
21-Nov-2024 22:30:00,1.63,0.52,0.27,1.1,0.37
21-Nov-2024 22:35:00,1.2,0.5,0.12,0.83,0.83
21-Nov-2024 22:40:00,1.47,0.6,0.24,0.93,0.52
21-Nov-2024 22:45:00,1.81,0.31,0.51,1.145,0.52
21-Nov-2024 22:50:00,1.47,0.98,0.46,0.52,0.52
21-Nov-2024 22:55:00,1.59,0.23,0.42,1.055,0.52
21-Nov-2024 23:00:00,1.19,0.28,0.35,0.7,0.52
21-Nov-2024 23:05:00,1.83,0.255,0.17,1.5325,0.52
21-Nov-2024 23:10:00,1.38,0.23,0.09,1.175,0.635
21-Nov-2024 23:15:00,1.18,0.85,0.12,0.635,0.635
21-Nov-2024 23:20:00,1.18,0.25,0.24,0.815,0.635
21-Nov-2024 23:25:00,1.54,0.17,0.1,1.355,0.635
21-Nov-2024 23:30:00,3.87,0.14,0.08,3.72,-0.765
21-Nov-2024 23:35:00,1.31,0.09,0.24,1.025,-0.765
21-Nov-2024 23:40:00,1.24,3.39,0.31,-0.765,-0.765
21-Nov-2024 23:45:00,1.22,0.58,0.07,0.86,-0.765
21-Nov-2024 23:50:00,1.08,0.26,0.06,0.89,-0.765
21-Nov-2024 23:55:00,1.55,0.52,0.06,1.23,-0.765
22-Nov-2024 00:00:00,0.96,0.29,0.09,0.725,0.68
22-Nov-2024 00:05:00,1.24,0.1,0.06,1.13,0.665
22-Nov-2024 00:10:00,0.83,0.1,0.1,0.68,0.665
22-Nov-2024 00:15:00,1.01,0.55,0.07,0.665,0.665
22-Nov-2024 00:20:00,1.06,0.2,0.05,0.91,0.665
22-Nov-2024 00:25:00,0.96,0.08,0.05,0.87,0.665
22-Nov-2024 00:30:00,1.11,0.07,0.06,1.015,0.665
22-Nov-2024 00:35:00,0.99,0.11,0.04,0.895,0.735
22-Nov-2024 00:40:00,0.9,0.21,0.06,0.735,0.735
22-Nov-2024 00:45:00,2.8,0.65,0.06,2.415,0.735
22-Nov-2024 00:50:00,2.15,0.16,0.06,2.01,0.735
22-Nov-2024 00:55:00,1.07,0.08,0.06,0.97,0.735
22-Nov-2024 01:00:00,1.08,0.08,0.07,0.97,0.92
22-Nov-2024 01:05:00,1.02,0.08,0.06,0.92,0.85
22-Nov-2024 01:10:00,1.05,0.07,0.05,0.965,0.85
22-Nov-2024 01:15:00,0.98,0.18,0.04,0.85,0.56
22-Nov-2024 01:20:00,1.04,0.11,0.04,0.945,0.56
22-Nov-2024 01:25:00,0.85,0.3,0.14,0.56,0.56
22-Nov-2024 01:30:00,1,0.05,0.04,0.935,0.56
22-Nov-2024 01:35:00,1.04,0.06,0.07,0.94,0.56
22-Nov-2024 01:40:00,0.91,0.08,0.11,0.76,0.56
22-Nov-2024 01:45:00,0.95,0.08,0.08,0.83,0.76
22-Nov-2024 01:50:00,1.37,0.08,0.07,1.26,0.76
22-Nov-2024 01:55:00,0.94,0.09,0.06,0.835,0.76
22-Nov-2024 02:00:00,0.95,0.06,0.07,0.85,0.83
22-Nov-2024 02:05:00,1.07,0.06,0.06,0.98,0.835
22-Nov-2024 02:10:00,1.09,0.05,0.05,1.015,0.835
22-Nov-2024 02:15:00,1.07,0.07,0.04,0.995,0.83
22-Nov-2024 02:20:00,1.01,0.14,0.04,0.9,0.385
22-Nov-2024 02:25:00,0.92,0.04,0.07,0.83,0.385
22-Nov-2024 02:30:00,0.86,0.81,0.07,0.385,0.385
22-Nov-2024 02:35:00,0.99,0.16,0.07,0.84,0.385
22-Nov-2024 02:40:00,1.12,0.11,0.11,0.955,0.385
22-Nov-2024 02:45:00,1.08,0.08,0.06,0.98,0.385
22-Nov-2024 02:50:00,0.88,0.06,0.05,0.8,0.8
22-Nov-2024 02:55:00,0.99,0.08,0.07,0.88,0.8
22-Nov-2024 03:00:00,1.1,0.08,0.05,1.01,0.8
22-Nov-2024 03:05:00,1.06,0.07,0.06,0.965,0.8
22-Nov-2024 03:10:00,1.09,0.12,0.07,0.96,0.785
22-Nov-2024 03:15:00,1.1,0.05,0.05,1.025,0.785
22-Nov-2024 03:20:00,0.9,0.05,0.09,0.785,0.645
22-Nov-2024 03:25:00,1.13,0.05,0.05,1.055,0.645
22-Nov-2024 03:30:00,0.79,0.09,0.1,0.645,0.645
22-Nov-2024 03:35:00,0.99,0.14,0.11,0.81,0.645
22-Nov-2024 03:40:00,1.03,0.09,0.08,0.905,0.645
22-Nov-2024 03:45:00,1.01,0.15,0.09,0.845,0.645
22-Nov-2024 03:50:00,1.09,0.11,0.11,0.925,0.81
22-Nov-2024 03:55:00,1.03,0.07,0.09,0.905,0.835
22-Nov-2024 04:00:00,0.99,0.07,0.12,0.835,0.625
22-Nov-2024 04:05:00,1.13,0.09,0.23,0.855,0.625
22-Nov-2024 04:10:00,1.17,0.49,0.3,0.625,0.625
22-Nov-2024 04:15:00,1.1,0.15,0.09,0.935,0.625
22-Nov-2024 04:20:00,1.05,0.23,0.11,0.825,0.625
22-Nov-2024 04:25:00,0.94,0.1,0.23,0.66,0.625
22-Nov-2024 04:30:00,0.85,0.16,0.11,0.66,0.625
22-Nov-2024 04:35:00,1.02,0.51,0.14,0.625,0.625
22-Nov-2024 04:40:00,1.09,0.4,0.25,0.64,0.625
22-Nov-2024 04:45:00,1.17,0.32,0.19,0.82,0.31
22-Nov-2024 04:50:00,1.2,0.63,0.17,0.715,0.31
22-Nov-2024 04:55:00,0.87,0.86,0.13,0.31,0.31
22-Nov-2024 05:00:00,1,0.4,0.23,0.57,0.31
22-Nov-2024 05:05:00,1.06,0.2,0.37,0.59,-0.39
22-Nov-2024 05:10:00,0.99,0.38,0.43,0.37,-0.39
22-Nov-2024 05:15:00,0.92,0.44,1.09,-0.39,-0.39
22-Nov-2024 05:20:00,1.06,0.67,0.28,0.445,-0.39
22-Nov-2024 05:25:00,0.81,0.44,0.22,0.37,-0.39
22-Nov-2024 05:30:00,1.03,0.41,0.2,0.625,-0.39
22-Nov-2024 05:35:00,0.95,1.2,0.31,0.04,-0.745
22-Nov-2024 05:40:00,0.96,0.84,0.73,-0.19,-1.29
22-Nov-2024 05:45:00,0.99,0.73,1.37,-0.745,-1.29
22-Nov-2024 05:50:00,0.94,1.4,1.53,-1.29,-1.29
22-Nov-2024 05:55:00,0.99,0.51,0.67,0.0649999999999999,-1.29
22-Nov-2024 06:00:00,1.05,1.35,1.66,-1.285,-1.29
22-Nov-2024 06:05:00,1.07,0.33,0.74,0.165,-1.29
22-Nov-2024 06:10:00,0.91,0.48,0.54,0.13,-1.285
22-Nov-2024 06:15:00,0.83,0.55,0.42,0.135,-1.285
22-Nov-2024 06:20:00,1.12,0.28,0.68,0.3,0.11
22-Nov-2024 06:25:00,1.29,0.34,0.58,0.54,0.11
22-Nov-2024 06:30:00,0.97,1,0.36,0.11,0.11
22-Nov-2024 06:35:00,1.3,0.25,0.36,0.815,0.085
22-Nov-2024 06:40:00,1.3,0.51,0.4,0.645,0.085
22-Nov-2024 06:45:00,1.18,1.41,0.39,0.085,0.085
22-Nov-2024 06:50:00,1.46,0.32,0.71,0.59,0.085
22-Nov-2024 06:55:00,1.7,0.4,0.18,1.32,0.085
22-Nov-2024 07:00:00,2.22,0.38,0.19,1.84,0.085
22-Nov-2024 07:05:00,2.08,0.63,0.15,1.615,0.115
22-Nov-2024 07:10:00,1.1,1.57,0.2,0.115,0.115
22-Nov-2024 07:15:00,1.45,0.37,0.5,0.765,0.115
22-Nov-2024 07:20:00,1.2,0.25,0.26,0.815,0.115
22-Nov-2024 07:25:00,1.32,0.73,0.4,0.555,0.115
22-Nov-2024 07:30:00,1.71,0.51,0.27,1.185,0.04
22-Nov-2024 07:35:00,1.55,0.44,0.31,1.02,0.04
22-Nov-2024 07:40:00,1.22,1.48,0.44,0.04,0.04
22-Nov-2024 07:45:00,1.36,0.55,0.37,0.715,-0.53
22-Nov-2024 07:50:00,1.85,0.62,1.08,0.46,-0.53
22-Nov-2024 07:55:00,1.02,0.36,1.37,-0.53,-0.53
22-Nov-2024 08:00:00,1,0.17,1.11,-0.195,-0.53
22-Nov-2024 08:05:00,2.44,0.99,0.38,1.565,-0.53
22-Nov-2024 08:10:00,1.39,0.29,0.2,1.045,-0.53
22-Nov-2024 08:15:00,3.09,0.25,1.54,1.425,-0.195
22-Nov-2024 08:20:00,1,1.31,0.25,0.095,0.095
22-Nov-2024 08:25:00,1.04,0.42,0.23,0.6,0.095
22-Nov-2024 08:30:00,0.95,0.77,0.31,0.255,0.095
22-Nov-2024 08:35:00,1.02,0.53,0.26,0.495,0.095
22-Nov-2024 08:40:00,0.98,0.69,0.19,0.445,0.255
22-Nov-2024 08:45:00,1.02,0.36,0.19,0.65,0.255
22-Nov-2024 08:50:00,0.97,0.65,0.3,0.345,0.15
22-Nov-2024 08:55:00,1.2,0.37,0.22,0.795,0.15
22-Nov-2024 09:00:00,0.93,0.98,0.29,0.15,0.15
22-Nov-2024 09:05:00,0.99,0.4,0.18,0.61,0.15
22-Nov-2024 09:10:00,1.49,0.31,0.44,0.895,0.15
22-Nov-2024 09:15:00,1.12,0.35,0.53,0.415,0.15
22-Nov-2024 09:20:00,1.11,0.69,0.29,0.475,0.415
22-Nov-2024 09:25:00,1.71,0.27,0.33,1.245,-0.185
22-Nov-2024 09:30:00,1.81,0.38,0.37,1.25,-0.185
22-Nov-2024 09:35:00,1.28,0.81,1.06,-0.185,-0.185
22-Nov-2024 09:40:00,1.06,0.8,0.36,0.3,-0.185
22-Nov-2024 09:45:00,1.05,0.45,0.33,0.495,-0.185
22-Nov-2024 09:50:00,0.97,0.57,0.49,0.195,-0.185
22-Nov-2024 09:55:00,1.14,0.35,0.38,0.585,0.195
22-Nov-2024 10:00:00,1.41,0.46,0.56,0.62,0.195
22-Nov-2024 10:05:00,1.41,0.37,0.34,0.885,0.195
22-Nov-2024 10:10:00,1.19,0.59,0.15,0.745,0.52
22-Nov-2024 10:15:00,1.49,0.37,0.42,0.885,0.405
22-Nov-2024 10:20:00,1.42,1,0.4,0.52,0.4
22-Nov-2024 10:25:00,1.25,0.65,0.52,0.405,0.04
22-Nov-2024 10:30:00,1.12,0.42,0.51,0.4,0.04
22-Nov-2024 10:35:00,0.98,1.28,0.3,0.04,0.04
22-Nov-2024 10:40:00,1.27,0.44,0.25,0.8,0.04
22-Nov-2024 10:45:00,1.43,1.28,0.24,0.55,0.04
22-Nov-2024 10:50:00,1.32,0.37,0.27,0.865,0.04
22-Nov-2024 10:55:00,1.99,0.52,0.31,1.42,0.365
22-Nov-2024 11:00:00,1.04,0.45,0.27,0.545,0.135
22-Nov-2024 11:05:00,0.95,0.57,0.3,0.365,0.135
22-Nov-2024 11:10:00,1.01,1.11,0.32,0.135,0.0649999999999999
22-Nov-2024 11:15:00,1.07,0.58,0.38,0.4,0.0649999999999999
22-Nov-2024 11:20:00,1.16,1.67,0.26,0.0649999999999999,0.0649999999999999
22-Nov-2024 11:25:00,1.37,0.52,0.18,0.93,0.0649999999999999
22-Nov-2024 11:30:00,1.12,1.27,0.21,0.275,0.0649999999999999
22-Nov-2024 11:35:00,1.06,0.72,0.28,0.42,0.0649999999999999
22-Nov-2024 11:40:00,1.06,0.43,0.23,0.615,0.275
22-Nov-2024 11:45:00,1.01,0.53,0.26,0.485,-0.98
22-Nov-2024 11:50:00,2.27,0.39,0.26,1.815,-0.98
22-Nov-2024 11:55:00,1.13,1.96,1.13,-0.98,-0.98
22-Nov-2024 12:00:00,1.13,0.25,0.7,0.305,-0.98
22-Nov-2024 12:05:00,0.96,0.39,0.39,0.375,-0.98
22-Nov-2024 12:10:00,1,0.7,0.3,0.35,-0.98
22-Nov-2024 12:15:00,1.05,0.4,1,-0.15,-0.15
22-Nov-2024 12:20:00,1.03,1.12,0.4,0.07,-0.15
22-Nov-2024 12:25:00,1.94,0.65,0.35,1.265,-0.15
22-Nov-2024 12:30:00,2.35,0.51,0.49,1.605,-0.15
22-Nov-2024 12:35:00,1.18,0.25,0.37,0.685,0.07
22-Nov-2024 12:40:00,1.61,0.26,0.25,1.23,-0.27
22-Nov-2024 12:45:00,1,0.78,0.33,0.28,-0.27
22-Nov-2024 12:50:00,0.94,1.88,0.27,-0.27,-0.27
22-Nov-2024 12:55:00,1.41,0.46,0.15,1.03,-0.27
22-Nov-2024 13:00:00,4.28,0.48,0.21,3.83,-0.27
22-Nov-2024 13:05:00,4.25,0.97,0.34,3.425,-0.27
22-Nov-2024 13:10:00,2.89,0.79,0.28,2.215,0.93
22-Nov-2024 13:15:00,1.48,0.74,0.18,0.93,-0.365
22-Nov-2024 13:20:00,2.65,0.68,0.4,1.91,-0.365
22-Nov-2024 13:25:00,1.14,0.33,1.34,-0.365,-0.365
22-Nov-2024 13:30:00,0.94,0.63,0.31,0.315,-0.365
22-Nov-2024 13:35:00,1.07,0.55,0.39,0.405,-0.365
22-Nov-2024 13:40:00,1.17,0.78,0.36,0.42,-0.365
22-Nov-2024 13:45:00,0.87,1.23,0.26,-0.005,-0.005
22-Nov-2024 13:50:00,0.99,0.57,0.3,0.405,-0.005
22-Nov-2024 13:55:00,3.35,1.03,0.33,2.505,-0.005
22-Nov-2024 14:00:00,1.38,0.36,0.21,0.99,-0.005
22-Nov-2024 14:05:00,1.41,0.33,0.35,0.895,0.22
22-Nov-2024 14:10:00,1.68,0.62,0.36,1.01,-0.325
22-Nov-2024 14:15:00,0.96,0.76,0.36,0.22,-0.325
22-Nov-2024 14:20:00,1.13,0.57,1.17,-0.325,-0.325
22-Nov-2024 14:25:00,1.19,0.83,0.55,0.225,-0.325
22-Nov-2024 14:30:00,5.54,0.43,0.4,4.925,-0.325
22-Nov-2024 14:35:00,2.06,0.44,0.29,1.55,-0.325
22-Nov-2024 14:40:00,1.94,0.61,0.29,1.345,0.225
22-Nov-2024 14:45:00,1.46,0.63,0.29,0.855,0.485
22-Nov-2024 14:50:00,1.37,0.89,0.44,0.485,0.485
22-Nov-2024 14:55:00,1.11,0.45,0.26,0.625,0.485
22-Nov-2024 15:00:00,1.04,0.21,0.26,0.675,-0.0549999999999999
22-Nov-2024 15:05:00,1.96,0.66,0.5,1.13,-0.0549999999999999
22-Nov-2024 15:10:00,1.05,1.59,0.31,-0.0549999999999999,-0.0549999999999999
22-Nov-2024 15:15:00,1.16,0.92,0.35,0.35,-0.0549999999999999
22-Nov-2024 15:20:00,1.53,0.54,0.28,0.98,-0.0549999999999999
22-Nov-2024 15:25:00,2.88,0.61,0.33,2.245,-0.0549999999999999
22-Nov-2024 15:30:00,2.42,0.42,0.45,1.76,0.245
22-Nov-2024 15:35:00,1.31,1.41,0.36,0.245,0.245
22-Nov-2024 15:40:00,1.2,0.42,0.45,0.54,0.245
22-Nov-2024 15:45:00,1.36,0.625,0.47,0.5775,0.245
22-Nov-2024 15:50:00,1.86,0.83,0.42,1.025,0.245
22-Nov-2024 15:55:00,1.45,0.45,0.42,0.805,0.505
22-Nov-2024 16:00:00,1.63,1,0.39,0.74,0.505
22-Nov-2024 16:05:00,1.51,1.27,0.37,0.505,0.505
22-Nov-2024 16:10:00,1.4,0.45,0.34,0.835,0.505
22-Nov-2024 16:15:00,2.6,1.27,0.48,1.485,0.245
22-Nov-2024 16:20:00,1.73,0.64,0.46,0.95,0.16
22-Nov-2024 16:25:00,1.1,1.07,0.32,0.245,-0.0649999999999999
22-Nov-2024 16:30:00,1.02,0.96,0.38,0.16,-0.0649999999999999
22-Nov-2024 16:35:00,1.23,1.47,0.56,-0.0649999999999999,-0.0649999999999999
22-Nov-2024 16:40:00,1.62,0.62,0.4,0.91,-0.82
22-Nov-2024 16:45:00,1.24,0.53,0.49,0.485,-0.82
22-Nov-2024 16:50:00,1.34,1.22,1.55,-0.82,-0.82
22-Nov-2024 16:55:00,1.25,0.58,0.86,0.1,-0.82
22-Nov-2024 17:00:00,1.28,0.26,0.46,0.69,-0.82
22-Nov-2024 17:05:00,1.22,0.67,0.54,0.345,-0.82
22-Nov-2024 17:10:00,1.27,0.9,0.45,0.37,0.1
