Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
11-Sep-2024 18:25:00,30.21,4.72,0.35,27.5,26.82
11-Sep-2024 18:30:00,31.48,8.66,0.33,26.82,26.82
11-Sep-2024 18:35:00,33.71,5.02,0.34,30.86,26.82
11-Sep-2024 18:40:00,34.33,5.18,0.3,31.44,26.82
11-Sep-2024 18:45:00,35.37,5.1,0.31,32.51,26.82
11-Sep-2024 18:50:00,33.25,4.65,0.33,30.595,30.595
11-Sep-2024 18:55:00,34.13,5.16,0.3,31.25,29.74
11-Sep-2024 19:00:00,33.98,5.29,0.28,31.055,29.74
11-Sep-2024 19:05:00,32.69,5.2,0.35,29.74,27.625
11-Sep-2024 19:10:00,33.09,5.22,0.31,30.17,27.625
11-Sep-2024 19:15:00,30.93,6.07,0.27,27.625,27.625
11-Sep-2024 19:20:00,32.04,4.8,0.36,29.28,27.625
11-Sep-2024 19:25:00,33.75,5.06,0.33,30.89,27.625
11-Sep-2024 19:30:00,34.27,7.09,0.4,30.325,27.625
11-Sep-2024 19:35:00,33.09,5.54,0.35,29.97,29.28
11-Sep-2024 19:40:00,33.77,5.28,0.34,30.79,29.97
11-Sep-2024 19:45:00,34.3,6.48,0.29,30.77,28.87
11-Sep-2024 19:50:00,33.18,5.02,0.4,30.27,28.87
11-Sep-2024 19:55:00,32.05,5.52,0.42,28.87,28.87
11-Sep-2024 20:00:00,33.94,7.13,0.46,29.915,28.87
11-Sep-2024 20:05:00,32.99,5.22,0.34,30.04,28.87
11-Sep-2024 20:10:00,34.48,5.24,0.28,31.58,28.87
11-Sep-2024 20:15:00,35.18,5.32,0.29,32.23,29.915
11-Sep-2024 20:20:00,36.99,5.37,0.33,33.975,30.04
11-Sep-2024 20:25:00,35.85,5.49,0.41,32.695,30.55
11-Sep-2024 20:30:00,33.35,4.94,0.33,30.55,30.55
11-Sep-2024 20:35:00,34.95,5.01,0.3,32.145,30.55
11-Sep-2024 20:40:00,36.17,5.22,0.33,33.23,30.55
11-Sep-2024 20:45:00,35.42,5.22,0.32,32.49,30.55
11-Sep-2024 20:50:00,35.23,5.05,0.32,32.385,31.575
11-Sep-2024 20:55:00,35.42,4.73,0.32,32.735,30.825
11-Sep-2024 21:00:00,34.64,5.49,0.32,31.575,30.185
11-Sep-2024 21:05:00,34.43,6.61,0.3,30.825,30.185
11-Sep-2024 21:10:00,33.64,6.23,0.34,30.185,30.185
11-Sep-2024 21:15:00,36.81,5.46,0.32,33.76,30.185
11-Sep-2024 21:20:00,35.14,5.37,0.29,32.165,30.185
11-Sep-2024 21:25:00,34.41,4.94,0.29,31.65,30.185
11-Sep-2024 21:30:00,33.55,5.84,0.3,30.33,30.33
11-Sep-2024 21:35:00,33.9,5.78,0.32,30.69,30.33
11-Sep-2024 21:40:00,33.97,6.45,0.28,30.465,30.33
11-Sep-2024 21:45:00,37.23,5.08,0.26,34.43,30.33
11-Sep-2024 21:50:00,35.45,5.58,0.25,32.41,30.465
11-Sep-2024 21:55:00,36.03,4.89,0.36,33.225,30.465
11-Sep-2024 22:00:00,37.72,5.27,0.31,34.775,32.41
11-Sep-2024 22:05:00,38.4,5.82,0.36,35.13,32.165
11-Sep-2024 22:10:00,36.56,4.79,0.4,33.765,32.165
11-Sep-2024 22:15:00,35.1,5.07,0.4,32.165,32.165
11-Sep-2024 22:20:00,36.82,5.3,0.51,33.66,32.165
11-Sep-2024 22:25:00,37.51,5.87,0.89,33.685,32.165
11-Sep-2024 22:30:00,40.37,4.47,0.95,37.185,31.37
11-Sep-2024 22:35:00,38.06,4.78,2.59,33.08,31.37
11-Sep-2024 22:40:00,37.46,6.32,2.93,31.37,31.37
11-Sep-2024 22:45:00,37.08,5.01,2.55,32.025,31.37
11-Sep-2024 22:50:00,38.16,5.26,2.77,32.76,31.37
11-Sep-2024 22:55:00,38.31,5.66,2.64,32.84,31.37
11-Sep-2024 23:00:00,36.84,5.11,2.46,31.825,31.825
11-Sep-2024 23:05:00,38.94,4.7,1.49,35.1,31.825
11-Sep-2024 23:10:00,38.93,4.89,1.86,34.625,31.825
11-Sep-2024 23:15:00,37.86,5.14,1.86,33.43,31.825
11-Sep-2024 23:20:00,39.58,4.96,1.63,35.47,33.43
11-Sep-2024 23:25:00,37.46,4.6,1.41,33.75,32.855
11-Sep-2024 23:30:00,38.72,4.85,1.67,34.625,31.955
11-Sep-2024 23:35:00,37.2,5.21,1.74,32.855,31.68
11-Sep-2024 23:40:00,36.7,5.95,1.77,31.955,31.68
11-Sep-2024 23:45:00,35.81,4.5,1.88,31.68,31.68
11-Sep-2024 23:50:00,36.28,4.44,1.37,32.69,31.575
11-Sep-2024 23:55:00,37.41,4.67,1.75,33.325,30.77
12-Sep-2024 00:00:00,35.74,4.71,1.81,31.575,30.77
12-Sep-2024 00:05:00,35.09,5.26,1.69,30.77,30.77
12-Sep-2024 00:10:00,36.55,5.7,1.91,31.79,30.77
12-Sep-2024 00:15:00,39.35,5.14,1.67,35.11,30.77
12-Sep-2024 00:20:00,38.17,5.13,1.8,33.805,30.77
12-Sep-2024 00:25:00,44.61,6.77,1.57,39.655,31.79
12-Sep-2024 00:30:00,51.76,11.19,1.66,44.505,33.805
12-Sep-2024 00:35:00,61.81,9.72,1.67,55.28,33.805
12-Sep-2024 00:40:00,61.03,12.04,1.78,53.23,39.655
12-Sep-2024 00:45:00,64.17,11.74,1.84,56.46,44.505
12-Sep-2024 00:50:00,71.3,11.81,1.36,64.035,53.23
12-Sep-2024 00:55:00,72.82,11.23,1.55,65.655,53.23
12-Sep-2024 01:00:00,76.9,11.23,1.57,69.715,56.46
12-Sep-2024 01:05:00,75.59,11.59,1.31,68.485,64.035
12-Sep-2024 01:10:00,81.84,12.11,1.365,74.42,65.655
12-Sep-2024 01:15:00,80.05,11.78,1.42,72.74,68.485
12-Sep-2024 01:20:00,85.04,11.82,1.47,77.66,68.485
12-Sep-2024 01:25:00,83.11,13.35,1.76,74.675,72.74
12-Sep-2024 01:30:00,84.35,12.49,1.67,76.435,72.74
12-Sep-2024 01:35:00,94.79,12.25,1.51,87.155,74.675
12-Sep-2024 01:40:00,95.97,12.89,1.66,87.865,74.675
12-Sep-2024 01:45:00,95.57,13.06,1.59,87.45,76.435
12-Sep-2024 01:50:00,97.98,14.19,1.44,89.445,87.155
12-Sep-2024 01:55:00,99.79,13.54,1.47,91.55,87.45
12-Sep-2024 02:00:00,97.19,13.92,1.41,88.82,87.45
12-Sep-2024 02:05:00,100.92,14.11,1.27,92.595,88.82
12-Sep-2024 02:10:00,99.21,14.37,1.41,90.615,88.82
12-Sep-2024 02:15:00,104.61,14.14,1.63,95.91,88.82
12-Sep-2024 02:20:00,102.69,15.31,1.26,93.775,90.615
12-Sep-2024 02:25:00,107.55,16.17,1.18,98.285,90.615
12-Sep-2024 02:30:00,111.87,15.27,1.19,103.045,93.775
12-Sep-2024 02:35:00,111.28,16.64,1.29,101.67,93.775
12-Sep-2024 02:40:00,114.99,17.64,1.23,104.94,98.285
12-Sep-2024 02:45:00,116.78,17.26,0.75,107.4,101.67
12-Sep-2024 02:50:00,117.49,16.76,0.61,108.5,101.67
12-Sep-2024 02:55:00,118.09,17.82,0.4,108.78,104.94
12-Sep-2024 03:00:00,120.2,17.3,0.38,111.17,107.4
12-Sep-2024 03:05:00,117.5,17.43,0.54,108.245,108.245
12-Sep-2024 03:10:00,120.52,17.7,0.44,111.23,108.245
12-Sep-2024 03:15:00,118.46,18.01,0.42,109.035,108.245
12-Sep-2024 03:20:00,118.25,17.87,0.65,108.665,108.245
12-Sep-2024 03:25:00,120.71,18.23,0.58,111.015,108.665
12-Sep-2024 03:30:00,120.95,18.13,0.9,110.985,108.665
12-Sep-2024 03:35:00,120.36,16.94,0.58,111.31,108.665
12-Sep-2024 03:40:00,121.53,17.63,0.46,112.255,110.135
12-Sep-2024 03:45:00,120.86,17.02,0.47,111.88,110.135
12-Sep-2024 03:50:00,118.84,16.41,0.5,110.135,106.62
12-Sep-2024 03:55:00,119.8,18.14,0.45,110.28,106.62
12-Sep-2024 04:00:00,116.3,18.62,0.37,106.62,106.62
12-Sep-2024 04:05:00,120.5,17.83,0.28,111.305,105.795
12-Sep-2024 04:10:00,119.64,16.56,0.32,111.04,105.795
12-Sep-2024 04:15:00,114.33,16.53,0.27,105.795,105.795
12-Sep-2024 04:20:00,116.67,14.88,0.28,108.95,105.795
12-Sep-2024 04:25:00,116.63,15.44,0.24,108.67,105.795
12-Sep-2024 04:30:00,115.92,16,0.24,107.68,105.795
12-Sep-2024 04:35:00,114.18,15.18,0.28,106.31,106.31
12-Sep-2024 04:40:00,115.86,15.19,0.48,107.785,103.55
12-Sep-2024 04:45:00,114.58,14.84,0.77,106.39,103.09
12-Sep-2024 04:50:00,111.13,14.46,0.35,103.55,102.36
12-Sep-2024 04:55:00,110.94,15.04,0.33,103.09,100.685
12-Sep-2024 05:00:00,110.2,14.94,0.37,102.36,99.155
12-Sep-2024 05:05:00,107.37,12.51,0.43,100.685,99.155
12-Sep-2024 05:10:00,106,13.09,0.3,99.155,99.155
12-Sep-2024 05:15:00,109.69,12.37,0.33,103.175,96.225
12-Sep-2024 05:20:00,106.13,12.16,0.28,99.77,96.225
12-Sep-2024 05:25:00,102.5,11.95,0.3,96.225,96.225
12-Sep-2024 05:30:00,102.89,12.62,0.29,96.29,91.82
12-Sep-2024 05:35:00,102.05,10.96,0.26,96.31,88.805
12-Sep-2024 05:40:00,97.29,10.38,0.28,91.82,86.59
12-Sep-2024 05:45:00,95.87,13.59,0.27,88.805,85.87
12-Sep-2024 05:50:00,91.89,10.04,0.28,86.59,85.87
12-Sep-2024 05:55:00,91.4,10.54,0.26,85.87,84.52
12-Sep-2024 06:00:00,93.41,9.09,0.28,88.585,83.91
12-Sep-2024 06:05:00,89.63,9.62,0.3,84.52,72.935
12-Sep-2024 06:10:00,88.85,9.28,0.3,83.91,69.725
12-Sep-2024 06:15:00,78.02,9.59,0.29,72.935,69.725
12-Sep-2024 06:20:00,75.43,10.85,0.28,69.725,69.725
12-Sep-2024 06:25:00,74.64,8.4,0.44,70,69.725
12-Sep-2024 06:30:00,74.21,8.24,0.31,69.78,63.465
12-Sep-2024 06:35:00,74.72,8.62,0.3,70.11,63.465
12-Sep-2024 06:40:00,67.98,8.43,0.3,63.465,63.465
12-Sep-2024 06:45:00,72.72,7.99,0.31,68.415,62.51
12-Sep-2024 06:50:00,73.27,7.7,0.29,69.13,62.51
12-Sep-2024 06:55:00,67.15,8.72,0.28,62.51,62.51
12-Sep-2024 07:00:00,71.92,8.26,0.34,67.45,62.51
12-Sep-2024 07:05:00,68.39,7.44,0.29,64.38,61.675
12-Sep-2024 07:10:00,67.24,8.73,0.24,62.635,60.045
12-Sep-2024 07:15:00,65.66,7.55,0.21,61.675,60.045
12-Sep-2024 07:20:00,64.07,7.65,0.2,60.045,55.415
12-Sep-2024 07:25:00,68.37,6.57,0.19,64.895,55.415
12-Sep-2024 07:30:00,58.98,6.75,0.19,55.415,55.415
12-Sep-2024 07:35:00,62.5,7.19,0.18,58.725,55.415
12-Sep-2024 07:40:00,62.31,6.44,0.19,58.9,54.245
12-Sep-2024 07:45:00,62.4,7.16,0.19,58.63,54.245
12-Sep-2024 07:50:00,58.38,7.83,0.22,54.245,54.245
12-Sep-2024 07:55:00,61.43,7.12,0.26,57.61,54.245
12-Sep-2024 08:00:00,62.17,7.67,0.27,58.065,54.245
12-Sep-2024 08:05:00,59.9,7.11,0.19,56.155,51.64
12-Sep-2024 08:10:00,59.97,6.18,0.27,56.61,51.64
12-Sep-2024 08:15:00,55.66,7.64,0.2,51.64,51.64
12-Sep-2024 08:20:00,57.82,6.49,0.18,54.395,51.64
12-Sep-2024 08:25:00,59.24,6.95,0.18,55.585,50.66
12-Sep-2024 08:30:00,57.17,6.7,0.18,53.64,50.66
12-Sep-2024 08:35:00,53.99,6.24,0.21,50.66,49.755
12-Sep-2024 08:40:00,57.14,6.42,0.19,53.74,49.755
12-Sep-2024 08:45:00,53.69,7.53,0.17,49.755,49.755
12-Sep-2024 08:50:00,53.72,6.19,0.15,50.475,49.755
12-Sep-2024 08:55:00,55.96,6.29,0.18,52.635,49.755
12-Sep-2024 09:00:00,54.22,6.66,0.16,50.73,49.755
12-Sep-2024 09:05:00,54.55,7.76,0.18,50.49,50.18
12-Sep-2024 09:10:00,56.61,7.24,0.18,52.81,48.73
12-Sep-2024 09:15:00,54.03,7.38,0.16,50.18,48.5
12-Sep-2024 09:20:00,52.1,6.36,0.19,48.73,45.065
12-Sep-2024 09:25:00,52.04,6.72,0.18,48.5,45.065
12-Sep-2024 09:30:00,49.33,8.15,0.19,45.065,41.68
12-Sep-2024 09:35:00,49.37,6.67,0.19,45.845,41.68
12-Sep-2024 09:40:00,45.73,7.74,0.18,41.68,41.68
12-Sep-2024 09:45:00,50.09,7.02,0.17,46.41,41.68
12-Sep-2024 09:50:00,49.21,6.27,0.18,45.895,41.68
12-Sep-2024 09:55:00,45.73,6.08,0.18,42.51,41.68
12-Sep-2024 10:00:00,47.48,6.09,0.17,44.265,42.02
12-Sep-2024 10:05:00,45.95,7.47,0.17,42.045,40.965
12-Sep-2024 10:10:00,45.54,6.66,0.19,42.02,40.895
12-Sep-2024 10:15:00,44.58,6.89,0.17,40.965,40.895
12-Sep-2024 10:20:00,44.45,6.73,0.19,40.895,40.505
12-Sep-2024 10:25:00,47.1,6.11,0.2,43.845,39.125
12-Sep-2024 10:30:00,43.57,5.75,0.19,40.505,36.34
12-Sep-2024 10:35:00,42.13,5.61,0.2,39.125,36.34
12-Sep-2024 10:40:00,39.49,5.92,0.19,36.34,36.34
12-Sep-2024 10:45:00,41.87,6.85,0.19,38.255,36.34
12-Sep-2024 10:50:00,42.14,6.75,0.19,38.575,36.34
12-Sep-2024 10:55:00,41.24,6.29,0.17,37.925,36.34
12-Sep-2024 11:00:00,41.64,6.42,0.17,38.26,37.365
12-Sep-2024 11:05:00,40.55,5.95,0.21,37.365,37.365
12-Sep-2024 11:10:00,41.79,6.08,0.21,38.54,37.365
12-Sep-2024 11:15:00,41.44,6.55,0.19,37.975,37.365
12-Sep-2024 11:20:00,42.85,6.94,0.18,39.2,37.365
12-Sep-2024 11:25:00,43.63,7.24,0.17,39.84,36.35
12-Sep-2024 11:30:00,40.98,5.95,0.18,37.825,36.35
12-Sep-2024 11:35:00,39.3,5.5,0.2,36.35,36.35
12-Sep-2024 11:40:00,42.34,5.47,0.19,39.415,36.35
12-Sep-2024 11:45:00,40.77,5.38,0.18,37.9,33.365
12-Sep-2024 11:50:00,39.11,5.03,0.19,36.405,33.365
12-Sep-2024 11:55:00,36.2,5.27,0.2,33.365,33.365
12-Sep-2024 12:00:00,37.05,5.98,0.17,33.89,32.48
12-Sep-2024 12:05:00,38.59,5.76,0.18,35.53,32.48
12-Sep-2024 12:10:00,35.76,6.2,0.18,32.48,32.48
12-Sep-2024 12:15:00,35.56,4.98,0.2,32.87,32.48
12-Sep-2024 12:20:00,36.66,4.76,0.18,34.1,32.44
12-Sep-2024 12:25:00,36.13,5.17,0.18,33.365,32.44
12-Sep-2024 12:30:00,35.19,5.14,0.18,32.44,32.44
12-Sep-2024 12:35:00,36.15,5.37,0.17,33.295,32.44
12-Sep-2024 12:40:00,37.2,4.91,0.18,34.565,32.44
12-Sep-2024 12:45:00,36.11,5.3,0.21,33.25,31.47
12-Sep-2024 12:50:00,35.58,4.82,0.18,32.99,31.47
12-Sep-2024 12:55:00,34.09,4.86,0.19,31.47,29.545
12-Sep-2024 13:00:00,34.73,5,0.19,32.04,29.545
12-Sep-2024 13:05:00,32.31,5.03,0.25,29.545,29.315
12-Sep-2024 13:10:00,33.36,5.61,0.18,30.375,29.315
12-Sep-2024 13:15:00,31.97,4.89,0.21,29.315,29.315
12-Sep-2024 13:20:00,32.84,4.97,0.19,30.165,28.565
12-Sep-2024 13:25:00,33.42,5.58,0.2,30.43,28.565
12-Sep-2024 13:30:00,31.06,4.59,0.2,28.565,28.565
12-Sep-2024 13:35:00,33.32,5.99,0.2,30.125,28.565
12-Sep-2024 13:40:00,32.58,4.63,0.21,30.055,28.565
12-Sep-2024 13:45:00,32.01,4.63,0.2,29.495,28.565
12-Sep-2024 13:50:00,32.75,4.38,0.2,30.36,29.325
12-Sep-2024 13:55:00,32.57,4.49,0.22,30.105,28.49
12-Sep-2024 14:00:00,31.85,4.65,0.2,29.325,28.49
12-Sep-2024 14:05:00,31.07,4.72,0.22,28.49,28.49
12-Sep-2024 14:10:00,31.49,4.49,0.25,28.995,28.49
12-Sep-2024 14:15:00,31.97,4.73,0.24,29.365,28.49
12-Sep-2024 14:20:00,30.74,4.07,0.21,28.495,28.49
12-Sep-2024 14:25:00,31.93,4.27,0.24,29.555,27.765
12-Sep-2024 14:30:00,31.14,4.83,0.22,28.505,27.765
12-Sep-2024 14:35:00,30.18,4.41,0.21,27.765,27.765
12-Sep-2024 14:40:00,31.19,5.06,0.25,28.41,26.325
12-Sep-2024 14:45:00,31.44,4.17,0.27,29.085,26.325
12-Sep-2024 14:50:00,29.19,5.11,0.31,26.325,26.325
12-Sep-2024 14:55:00,32.1,4.5,0.32,29.53,26.325
12-Sep-2024 15:00:00,30.85,6.77,0.29,27.175,26.325
12-Sep-2024 15:05:00,30.96,4.36,0.28,28.5,26.325
12-Sep-2024 15:10:00,29.34,4.2,0.32,26.92,26.92
12-Sep-2024 15:15:00,31.54,4.44,0.31,29.01,26.92
12-Sep-2024 15:20:00,30.49,4.37,0.27,28.035,26.92
12-Sep-2024 15:25:00,31.02,4.24,0.28,28.62,26.92
12-Sep-2024 15:30:00,31.16,5.06,0.26,28.37,27.58
12-Sep-2024 15:35:00,30.19,4.76,0.23,27.58,27.58
12-Sep-2024 15:40:00,31.1,4.27,0.3,28.665,25.59
12-Sep-2024 15:45:00,31.96,3.98,0.3,29.67,25.59
12-Sep-2024 15:50:00,28.06,4.38,0.28,25.59,25.59
12-Sep-2024 15:55:00,28.65,3.67,0.29,26.525,25.59
12-Sep-2024 16:00:00,29.77,4.5,0.3,27.22,25.46
12-Sep-2024 16:05:00,29.53,4.13,0.28,27.185,25.46
12-Sep-2024 16:10:00,28.17,4.88,0.27,25.46,25.46
12-Sep-2024 16:15:00,29.04,4.14,0.26,26.71,25.46
12-Sep-2024 16:20:00,29.07,4.47,0.28,26.555,25.46
12-Sep-2024 16:25:00,28.16,4.38,0.31,25.66,25.46
12-Sep-2024 16:30:00,29.46,4.22,0.31,27.04,25.66
12-Sep-2024 16:35:00,28.72,4.26,0.29,26.3,25.66
12-Sep-2024 16:40:00,28.27,4.16,0.32,25.87,24.655
12-Sep-2024 16:45:00,28.91,4.38,0.28,26.44,24.655
12-Sep-2024 16:50:00,27.21,4.53,0.29,24.655,24.655
12-Sep-2024 16:55:00,26.88,3.85,0.28,24.675,22.69
12-Sep-2024 17:00:00,27.92,4.21,0.28,25.535,22.69
12-Sep-2024 17:05:00,25.1,4.28,0.27,22.69,22.69
12-Sep-2024 17:10:00,28.25,4.6,0.28,25.67,22.69
12-Sep-2024 17:15:00,27.52,3.88,0.25,25.33,22.69
12-Sep-2024 17:20:00,27.76,3.64,0.25,25.69,22.69
12-Sep-2024 17:25:00,26.66,3.72,0.31,24.49,24.225
12-Sep-2024 17:30:00,27.65,3.77,0.21,25.555,23.595
12-Sep-2024 17:35:00,26.32,3.67,0.26,24.225,23.595
12-Sep-2024 17:40:00,25.73,3.75,0.26,23.595,23.595
12-Sep-2024 17:45:00,26.13,3.56,0.27,24.08,23.3
12-Sep-2024 17:50:00,26.6,4.78,0.28,23.93,23.3
12-Sep-2024 17:55:00,25.56,3.94,0.29,23.3,22.825
12-Sep-2024 18:00:00,26.46,3.7,0.29,24.32,22.825
12-Sep-2024 18:05:00,24.9,3.57,0.29,22.825,22.825
12-Sep-2024 18:10:00,26.32,3.99,0.25,24.075,22.825
12-Sep-2024 18:15:00,26.6,4.88,0.3,23.86,22.825
12-Sep-2024 18:20:00,25.74,3.25,0.27,23.845,22.825
12-Sep-2024 18:25:00,26.02,3.83,0.29,23.815,23.815
12-Sep-2024 18:30:00,26.31,3.49,0.29,24.275,22.28
12-Sep-2024 18:35:00,26.61,3.3,0.29,24.67,22.28
12-Sep-2024 18:40:00,24.6,4.12,0.26,22.28,22.28
12-Sep-2024 18:45:00,25.14,4.32,0.31,22.67,22.28
12-Sep-2024 18:50:00,26.54,3.68,0.3,24.4,22.28
12-Sep-2024 18:55:00,25.28,3.75,0.28,23.125,21.9
12-Sep-2024 19:00:00,26.19,3.1,0.29,24.35,21.9
12-Sep-2024 19:05:00,23.93,3.48,0.29,21.9,21.9
12-Sep-2024 19:10:00,25.72,3.78,0.27,23.56,21.9
12-Sep-2024 19:15:00,25.08,4.28,0.28,22.66,21.76
12-Sep-2024 19:20:00,25.36,3.8,0.26,23.2,21.76
12-Sep-2024 19:25:00,23.88,3.66,0.29,21.76,21.76
12-Sep-2024 19:30:00,24.79,4.02,0.27,22.51,21.76
12-Sep-2024 19:35:00,27.17,4.12,0.43,24.68,21.76
12-Sep-2024 19:40:00,24.97,4.21,0.28,22.585,21.76
12-Sep-2024 19:45:00,25.69,3.62,0.27,23.61,22.51
12-Sep-2024 19:50:00,25.12,4.25,0.32,22.675,22.585
12-Sep-2024 19:55:00,26.38,3.69,0.28,24.255,22.585
12-Sep-2024 20:00:00,25.86,3.41,0.25,23.905,22.675
12-Sep-2024 20:05:00,25.55,3.23,0.24,23.695,22.675
12-Sep-2024 20:10:00,24.97,3.71,0.29,22.825,22.57
12-Sep-2024 20:15:00,25.24,3.66,0.25,23.16,22.33
12-Sep-2024 20:20:00,24.67,3.66,0.27,22.57,21.945
12-Sep-2024 20:25:00,24.34,3.5,0.26,22.33,21.945
12-Sep-2024 20:30:00,24.33,4.29,0.24,21.945,21.945
12-Sep-2024 20:35:00,24.11,3.43,0.29,22.105,21.695
12-Sep-2024 20:40:00,24.98,3.37,0.26,23.035,21.52
12-Sep-2024 20:45:00,24.33,4.73,0.27,21.695,21.52
12-Sep-2024 20:50:00,23.52,3.48,0.26,21.52,21.52
12-Sep-2024 20:55:00,24.12,3.41,0.29,22.125,21.52
12-Sep-2024 21:00:00,24.6,3.72,0.27,22.47,21.52
12-Sep-2024 21:05:00,24.43,3.52,0.24,22.43,20.75
12-Sep-2024 21:10:00,24.34,3.32,0.26,22.42,20.75
12-Sep-2024 21:15:00,22.89,3.8,0.24,20.75,20.75
12-Sep-2024 21:20:00,24.97,3.27,0.26,23.075,20.75
12-Sep-2024 21:25:00,24.4,3.16,0.23,22.59,20.75
12-Sep-2024 21:30:00,24.65,3.16,0.25,22.82,20.75
12-Sep-2024 21:35:00,24.11,3.42,0.23,22.17,21.15
12-Sep-2024 21:40:00,23.14,3.52,0.23,21.15,21.15
12-Sep-2024 21:45:00,24.73,3.27,0.23,22.865,21.15
12-Sep-2024 21:50:00,23.67,3.41,0.22,21.745,21.15
12-Sep-2024 21:55:00,23.31,2.86,0.22,21.66,20.45
12-Sep-2024 22:00:00,23.86,3.33,0.2,21.995,20.45
12-Sep-2024 22:05:00,22.46,3.62,0.2,20.45,20.45
12-Sep-2024 22:10:00,22.76,3.34,0.21,20.88,20.45
12-Sep-2024 22:15:00,23.54,3.89,0.21,21.385,20.225
12-Sep-2024 22:20:00,22.7,3.25,0.27,20.805,19.99
12-Sep-2024 22:25:00,22.04,3.19,0.22,20.225,19.79
12-Sep-2024 22:30:00,21.62,2.82,0.22,19.99,19.79
12-Sep-2024 22:35:00,21.32,2.66,0.2,19.79,19.79
12-Sep-2024 22:40:00,22.01,2.68,0.18,20.49,19.44
12-Sep-2024 22:45:00,22.24,3.48,0.2,20.3,19.44
12-Sep-2024 22:50:00,21.23,3.16,0.21,19.44,19.44
12-Sep-2024 22:55:00,22.64,2.77,0.18,21.075,19.44
12-Sep-2024 23:00:00,21.9,2.63,0.2,20.385,19.44
12-Sep-2024 23:05:00,22.26,2.52,0.2,20.8,19.44
12-Sep-2024 23:10:00,22.18,2.91,0.21,20.515,19.615
12-Sep-2024 23:15:00,21.48,3.25,0.24,19.615,17.33
12-Sep-2024 23:20:00,21.4,2.58,0.21,19.9,17.33
12-Sep-2024 23:25:00,18.84,2.62,0.2,17.33,17.33
12-Sep-2024 23:30:00,22.51,2.48,0.2,21.07,17.33
12-Sep-2024 23:35:00,19.85,2.63,0.16,18.375,17.33
12-Sep-2024 23:40:00,20.72,2.27,0.17,19.415,17.33
12-Sep-2024 23:45:00,19.78,2.76,0.21,18.19,17.665
12-Sep-2024 23:50:00,19.82,2.19,0.21,18.515,17.455
12-Sep-2024 23:55:00,18.98,2.31,0.16,17.665,17.455
13-Sep-2024 00:00:00,19.19,2.91,0.28,17.455,17.455
13-Sep-2024 00:05:00,19.1,2.21,0.17,17.825,17.455
13-Sep-2024 00:10:00,19.24,2.04,0.16,18.06,16.705
13-Sep-2024 00:15:00,20.22,3.22,0.16,18.45,16.705
13-Sep-2024 00:20:00,18.24,2.75,0.16,16.705,16.705
13-Sep-2024 00:25:00,19.04,2.05,0.16,17.855,16.705
13-Sep-2024 00:30:00,19.11,1.99,0.17,17.945,15.62
13-Sep-2024 00:35:00,18.73,2.2,0.15,17.48,15.62
13-Sep-2024 00:40:00,16.86,2.1,0.19,15.62,15.62
13-Sep-2024 00:45:00,17.48,1.98,0.21,16.28,15.53
13-Sep-2024 00:50:00,17.16,1.91,0.16,16.045,15.53
13-Sep-2024 00:55:00,16.63,1.86,0.17,15.53,15.53
13-Sep-2024 01:00:00,17.68,2.28,0.2,16.34,15.53
13-Sep-2024 01:05:00,17.56,2.22,0.18,16.27,15.015
13-Sep-2024 01:10:00,17.45,2.09,0.18,16.225,14.87
13-Sep-2024 01:15:00,16.14,1.83,0.21,15.015,14.87
13-Sep-2024 01:20:00,16.33,2.56,0.18,14.87,14.87
13-Sep-2024 01:25:00,17.5,1.81,0.17,16.425,14.87
13-Sep-2024 01:30:00,17.45,1.87,0.17,16.345,14.525
13-Sep-2024 01:35:00,16.41,1.73,0.16,15.385,14.525
13-Sep-2024 01:40:00,15.55,1.75,0.15,14.525,14.525
13-Sep-2024 01:45:00,17.94,1.68,0.15,16.95,14.525
13-Sep-2024 01:50:00,18.16,2.03,0.23,16.915,14.525
13-Sep-2024 01:55:00,17.13,1.72,0.21,16.06,14.525
13-Sep-2024 02:00:00,16.79,1.64,0.17,15.8,15.8
13-Sep-2024 02:05:00,16.86,1.56,0.13,15.95,15.8
13-Sep-2024 02:10:00,16.87,1.49,0.21,15.915,15.8
13-Sep-2024 02:15:00,16.93,1.65,0.3,15.805,15.125
13-Sep-2024 02:20:00,17.16,1.69,0.18,16.135,14.965
13-Sep-2024 02:25:00,16.04,1.59,0.12,15.125,14.965
13-Sep-2024 02:30:00,15.87,1.51,0.15,14.965,14.965
13-Sep-2024 02:35:00,16.96,1.57,0.17,16.005,14.965
13-Sep-2024 02:40:00,17.2,2.13,0.11,16.025,14.965
13-Sep-2024 02:45:00,17.72,1.51,0.1,16.865,14.965
13-Sep-2024 02:50:00,16.3,1.48,0.11,15.45,15.45
13-Sep-2024 02:55:00,18.4,1.59,0.19,17.415,15.45
13-Sep-2024 03:00:00,16.66,1.47,0.16,15.765,15.45
13-Sep-2024 03:05:00,17.58,1.35,0.22,16.685,15.45
13-Sep-2024 03:10:00,17.35,1.72,0.27,16.22,15.765
13-Sep-2024 03:15:00,16.9,1.44,0.33,15.85,15.765
13-Sep-2024 03:20:00,17.08,1.42,0.24,16.13,15.85
13-Sep-2024 03:25:00,19.03,1.48,0.25,18.04,15.755
13-Sep-2024 03:30:00,17.38,1.44,0.26,16.4,15.755
13-Sep-2024 03:35:00,16.75,1.47,0.26,15.755,15.755
