Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
20-Nov-2024 00:00:00,10.81,4.6,1.01,7.5,7.1
20-Nov-2024 00:05:00,12.15,3.15,1.2,9.375,6.705
20-Nov-2024 00:10:00,10.71,2.19,1.09,8.525,6.705
20-Nov-2024 00:15:00,9.12,2.83,1,6.705,6.11
20-Nov-2024 00:20:00,11.59,2.23,0.98,9.495,6.11
20-Nov-2024 00:25:00,9.77,5.04,1.14,6.11,6.11
20-Nov-2024 00:30:00,9.9,5.46,0.88,6.29,6.11
20-Nov-2024 00:35:00,11.46,1.86,1.29,9.24,5.85
20-Nov-2024 00:40:00,9.48,1.6,1.24,7.44,5.7
20-Nov-2024 00:45:00,7.53,1.44,0.96,5.85,5.445
20-Nov-2024 00:50:00,7.34,1.5,0.89,5.7,5.065
20-Nov-2024 00:55:00,7.01,1.61,0.76,5.445,5.065
20-Nov-2024 01:00:00,6.66,1.67,0.76,5.065,5.065
20-Nov-2024 01:05:00,7.64,1.45,0.97,5.945,5.065
20-Nov-2024 01:10:00,6.79,1.42,0.68,5.4,5.065
20-Nov-2024 01:15:00,8.87,1.25,0.72,7.525,5.065
20-Nov-2024 01:20:00,6.67,1.57,0.78,5.105,5.015
20-Nov-2024 01:25:00,7.7,1.65,0.79,6.085,5.015
20-Nov-2024 01:30:00,6.56,1.43,0.83,5.015,5.015
20-Nov-2024 01:35:00,6.85,1.42,0.84,5.3,4.85
20-Nov-2024 01:40:00,7.26,1.22,0.64,6.01,3.835
20-Nov-2024 01:45:00,6.11,1.38,0.57,4.85,3.835
20-Nov-2024 01:50:00,5.51,1.91,0.72,3.835,3.835
20-Nov-2024 01:55:00,6.79,1.81,0.56,5.325,3.835
20-Nov-2024 02:00:00,10.37,1.59,0.58,8.995,3.835
20-Nov-2024 02:05:00,10.29,1.55,0.99,8.525,3.835
20-Nov-2024 02:10:00,8.61,1.37,0.7,7.225,5.325
20-Nov-2024 02:15:00,7.76,1.34,0.55,6.54,6.34
20-Nov-2024 02:20:00,7.77,1.56,0.65,6.34,6.34
20-Nov-2024 02:25:00,8.35,1.61,0.64,6.905,6.34
20-Nov-2024 02:30:00,8.09,1.42,0.93,6.45,6.235
20-Nov-2024 02:35:00,8.01,1.35,0.53,6.805,5.37
20-Nov-2024 02:40:00,7.42,1.31,0.53,6.235,5.36
20-Nov-2024 02:45:00,6.54,1.32,0.51,5.37,4.87
20-Nov-2024 02:50:00,6.44,1.26,0.45,5.36,4.87
20-Nov-2024 02:55:00,6.04,1.42,0.46,4.87,4.74
20-Nov-2024 03:00:00,6.47,1.25,0.8,5.045,4.74
20-Nov-2024 03:05:00,6.01,1.32,0.61,4.74,4.74
20-Nov-2024 03:10:00,6.34,1.5,0.62,4.97,4.2
20-Nov-2024 03:15:00,6.42,1.29,0.66,5.115,3.41
20-Nov-2024 03:20:00,5.54,1.38,0.65,4.2,3.355
20-Nov-2024 03:25:00,4.67,1.42,0.55,3.41,3.355
20-Nov-2024 03:30:00,4.5,1.27,0.51,3.355,3.355
20-Nov-2024 03:35:00,6.58,1.21,0.57,5.405,3.355
20-Nov-2024 03:40:00,6.36,1.2,0.63,5.13,3.355
20-Nov-2024 03:45:00,5.93,1.18,0.51,4.83,3.355
20-Nov-2024 03:50:00,6.17,1.29,0.59,4.935,4.09
20-Nov-2024 03:55:00,5.76,1.28,0.7,4.42,4.065
20-Nov-2024 04:00:00,5.23,1.28,0.5,4.09,3.82
20-Nov-2024 04:05:00,5.28,1.31,0.56,4.065,3.82
20-Nov-2024 04:10:00,5.06,1.32,0.58,3.82,3.82
20-Nov-2024 04:15:00,5.98,1.51,0.76,4.465,3.82
20-Nov-2024 04:20:00,7.44,1.26,0.68,6.13,3.82
20-Nov-2024 04:25:00,5.88,1.11,0.49,4.835,3.82
20-Nov-2024 04:30:00,7.24,1.22,0.57,6.06,4.135
20-Nov-2024 04:35:00,5.41,1.31,0.62,4.135,4.135
20-Nov-2024 04:40:00,5.58,1.14,0.53,4.48,4.135
20-Nov-2024 04:45:00,5.96,1.22,0.45,4.9,4.135
20-Nov-2024 04:50:00,5.38,1.42,0.42,4.25,4.065
20-Nov-2024 04:55:00,6.03,1.23,0.61,4.805,4.065
20-Nov-2024 05:00:00,5.14,1.11,0.52,4.065,4.065
20-Nov-2024 05:05:00,5.43,1.19,0.47,4.365,4.065
20-Nov-2024 05:10:00,5.45,1.26,0.53,4.29,4.065
20-Nov-2024 05:15:00,5.5,1.31,0.51,4.335,4.065
20-Nov-2024 05:20:00,5.63,1.26,0.9,4.1,4.1
20-Nov-2024 05:25:00,8.75,1.57,0.85,7.115,4.1
20-Nov-2024 05:30:00,10.06,1.59,1.04,8.225,4.1
20-Nov-2024 05:35:00,6.95,1.77,0.58,5.485,4.1
20-Nov-2024 05:40:00,8.99,1.36,1.25,7.06,5.405
20-Nov-2024 05:45:00,6.83,1.39,0.73,5.405,5.185
20-Nov-2024 05:50:00,10.15,1.46,0.61,8.81,5.185
20-Nov-2024 05:55:00,6.9,1.43,1,5.185,5.185
20-Nov-2024 06:00:00,8.87,4.48,0.91,5.72,5.185
20-Nov-2024 06:05:00,11.18,1.78,0.83,9.46,5.185
20-Nov-2024 06:10:00,10.66,1.91,0.96,8.745,5.185
20-Nov-2024 06:15:00,11.44,1.51,0.93,9.755,5.72
20-Nov-2024 06:20:00,8.91,1.32,0.94,7.31,6.855
20-Nov-2024 06:25:00,8.38,1.57,0.74,6.855,6.855
20-Nov-2024 06:30:00,13.26,2.09,0.99,11.225,6.855
20-Nov-2024 06:35:00,12.34,2.63,1.56,9.465,6.855
20-Nov-2024 06:40:00,12.65,2.05,1.49,10.135,6.855
20-Nov-2024 06:45:00,11.59,2.4,0.97,9.42,8.17
20-Nov-2024 06:50:00,11.34,2.13,1.92,8.355,8.17
20-Nov-2024 06:55:00,11.56,2.8,1.99,8.17,8.17
20-Nov-2024 07:00:00,11.19,2.61,1.22,8.665,8.17
20-Nov-2024 07:05:00,12.28,1.62,1.85,9.62,8.17
20-Nov-2024 07:10:00,11.68,1.98,1.75,8.94,7.745
20-Nov-2024 07:15:00,13.77,1.78,1.09,11.79,7.745
20-Nov-2024 07:20:00,10.71,2.69,1.62,7.745,7.745
20-Nov-2024 07:25:00,11.41,2.4,1.27,8.94,7.745
20-Nov-2024 07:30:00,12.2,2.1,1.1,10.05,7.745
20-Nov-2024 07:35:00,13.07,1.78,1.5,10.68,7.745
20-Nov-2024 07:40:00,12.16,2.68,1.55,9.27,7.995
20-Nov-2024 07:45:00,11.03,2.19,1.94,7.995,7.995
20-Nov-2024 07:50:00,13.86,1.94,2.38,10.51,7.995
20-Nov-2024 07:55:00,12.79,1.83,1.75,10.125,7.995
20-Nov-2024 08:00:00,11.41,1.9,0.98,9.48,7.995
20-Nov-2024 08:05:00,12.56,2.58,1.74,9.53,8.93
20-Nov-2024 08:10:00,14.45,3.24,1.48,11.35,7.81
20-Nov-2024 08:15:00,11.11,2.12,1.12,8.93,7.61
20-Nov-2024 08:20:00,10.02,1.94,1.24,7.81,7.61
20-Nov-2024 08:25:00,10.08,2.7,1.12,7.61,6.595
20-Nov-2024 08:30:00,11.92,1.64,1.77,9.33,6.595
20-Nov-2024 08:35:00,8.99,1.73,1.53,6.595,6.595
20-Nov-2024 08:40:00,11.36,1.94,1.88,8.51,6.595
20-Nov-2024 08:45:00,11.22,1.94,0.26,9.99,6.595
20-Nov-2024 08:50:00,11.13,1.84,1.53,8.68,6.595
20-Nov-2024 08:55:00,9.16,1.79,1.04,7.225,7.225
20-Nov-2024 09:00:00,10.84,2.01,2.13,7.705,7.225
20-Nov-2024 09:05:00,11.68,1.79,1.21,9.575,7.225
20-Nov-2024 09:10:00,11.63,2,1.44,9.19,7.225
20-Nov-2024 09:15:00,13.91,2.53,1.14,11.505,7.705
20-Nov-2024 09:20:00,12.18,2.86,1.58,9.17,7.69
20-Nov-2024 09:25:00,12.52,3.18,1.46,9.47,7.69
20-Nov-2024 09:30:00,9.96,1.78,1.38,7.69,7.69
20-Nov-2024 09:35:00,10.78,1.61,0.99,8.985,6.525
20-Nov-2024 09:40:00,10.11,1.55,1.1,8.235,6.525
20-Nov-2024 09:45:00,8.74,1.81,1.31,6.525,6.525
20-Nov-2024 09:50:00,10.13,1.63,0.73,8.585,5.995
20-Nov-2024 09:55:00,10.02,1.98,0.75,8.28,5.995
20-Nov-2024 10:00:00,7.66,1.99,0.67,5.995,5.995
20-Nov-2024 10:05:00,11.47,1.88,0.9,9.63,5.995
20-Nov-2024 10:10:00,11.12,1.93,1.37,8.785,5.995
20-Nov-2024 10:15:00,12.01,2.24,1.21,9.68,5.995
20-Nov-2024 10:20:00,10.64,1.96,0.38,9.28,6.675
20-Nov-2024 10:25:00,8.79,2.23,1,6.675,6.675
20-Nov-2024 10:30:00,10.83,2.52,0.62,8.95,6.675
20-Nov-2024 10:35:00,9.72,1.83,1,7.805,6.675
20-Nov-2024 10:40:00,10.14,2.44,0.83,8.09,6.675
20-Nov-2024 10:45:00,11.35,2.13,1.46,8.825,7.805
20-Nov-2024 10:50:00,12.54,2.43,0.86,10.465,7.805
20-Nov-2024 10:55:00,11.82,3.01,0.78,9.535,8.09
20-Nov-2024 11:00:00,13.04,2.46,1.43,10.38,8.825
20-Nov-2024 11:05:00,12.7,1.85,0.93,10.845,9.18
20-Nov-2024 11:10:00,10.99,2.36,0.63,9.18,8.855
20-Nov-2024 11:15:00,11.54,2.38,0.66,9.69,8.545
20-Nov-2024 11:20:00,10.85,2.03,0.98,8.855,8.505
20-Nov-2024 11:25:00,10.68,1.99,1.14,8.545,7.225
20-Nov-2024 11:30:00,10.79,1.97,1.3,8.505,7.215
20-Nov-2024 11:35:00,8.87,1.55,0.87,7.225,7.215
20-Nov-2024 11:40:00,9.05,1.77,0.95,7.215,7.215
20-Nov-2024 11:45:00,10.87,1.69,1.32,8.705,7.215
20-Nov-2024 11:50:00,10.76,2.12,0.77,8.93,7.215
20-Nov-2024 11:55:00,11.48,2.03,1.17,9.295,7.215
20-Nov-2024 12:00:00,10.85,1.86,0.63,9.29,8.705
20-Nov-2024 12:05:00,10.88,2.48,0.8,8.84,8.51
20-Nov-2024 12:10:00,12.14,1.7,1.18,10.11,8.18
20-Nov-2024 12:15:00,10.21,1.6,0.9,8.51,6.01
20-Nov-2024 12:20:00,10.36,1.64,1.36,8.18,6.01
20-Nov-2024 12:25:00,8.62,2.06,1.58,6.01,6.01
20-Nov-2024 12:30:00,9.87,2.44,0.8,7.85,6.01
20-Nov-2024 12:35:00,11.57,1.9,0.92,9.7,6.01
20-Nov-2024 12:40:00,9.84,1.89,0.99,7.905,6.01
20-Nov-2024 12:45:00,11.5,2.17,1.21,9.205,7.85
20-Nov-2024 12:50:00,10.91,1.77,0.92,9.105,7.905
20-Nov-2024 12:55:00,11.24,2.15,0.64,9.525,7.04
20-Nov-2024 13:00:00,11.58,1.84,1.39,9.27,7.04
20-Nov-2024 13:05:00,9.36,2.12,1.26,7.04,6.345
20-Nov-2024 13:10:00,9.39,2.15,0.98,7.335,6.345
20-Nov-2024 13:15:00,8.68,2.49,1.09,6.345,6.345
20-Nov-2024 13:20:00,9.93,2.36,1.27,7.48,6.345
20-Nov-2024 13:25:00,10.81,2.16,1.17,8.56,6.345
20-Nov-2024 13:30:00,9.2,2.08,1.04,7.12,6.345
20-Nov-2024 13:35:00,8.9,2.03,0.63,7.255,7.12
20-Nov-2024 13:40:00,10.66,2.39,0.65,8.815,7.12
20-Nov-2024 13:45:00,10.16,1.63,1.09,8.255,7.12
20-Nov-2024 13:50:00,9.14,1.76,0.63,7.63,6.355
20-Nov-2024 13:55:00,8.96,1.68,0.71,7.41,6.355
20-Nov-2024 14:00:00,7.87,1.57,0.73,6.355,5.725
20-Nov-2024 14:05:00,9.23,1.69,0.58,7.805,5.725
20-Nov-2024 14:10:00,7.27,1.75,0.67,5.725,5.725
20-Nov-2024 14:15:00,9.12,1.5,0.73,7.64,5.725
20-Nov-2024 14:20:00,8.49,1.34,1.21,6.61,5.725
20-Nov-2024 14:25:00,7.74,1.85,0.91,5.905,5.725
20-Nov-2024 14:30:00,9.08,1.86,1,7.15,5.905
20-Nov-2024 14:35:00,7.62,2.13,0.56,5.995,5.905
20-Nov-2024 14:40:00,8.61,1.67,0.74,7.035,5.905
20-Nov-2024 14:45:00,9.2,1.63,0.65,7.735,5.995
20-Nov-2024 14:50:00,12.31,1.77,0.64,10.785,5.995
20-Nov-2024 14:55:00,12.6,1.23,0.68,11.305,6.13
20-Nov-2024 15:00:00,9.58,1.29,1.18,7.755,4.625
20-Nov-2024 15:05:00,7.52,1.44,0.67,6.13,4.625
20-Nov-2024 15:10:00,6.72,1.65,1.27,4.625,4.625
20-Nov-2024 15:15:00,8.24,1.5,0.88,6.61,4.625
20-Nov-2024 15:20:00,10.12,1.52,0.76,8.6,4.625
20-Nov-2024 15:25:00,8.91,2.01,1.33,6.575,4.625
20-Nov-2024 15:30:00,12.09,2.67,1.06,9.695,6.575
20-Nov-2024 15:35:00,12.5,1.93,0.88,10.655,6.27
20-Nov-2024 15:40:00,10.33,1.98,0.97,8.37,6.27
20-Nov-2024 15:45:00,9.15,3.3,1.23,6.27,6.27
20-Nov-2024 15:50:00,10.86,2.46,0.79,8.84,6.27
20-Nov-2024 15:55:00,10.81,1.92,1.41,8.44,6.27
20-Nov-2024 16:00:00,10.08,1.86,1.32,7.83,6.27
20-Nov-2024 16:05:00,11.24,2.19,1.14,9.005,7.23
20-Nov-2024 16:10:00,9.08,2.14,0.78,7.23,7.23
20-Nov-2024 16:15:00,9.62,1.7,1.53,7.24,7.23
20-Nov-2024 16:20:00,9.22,1.79,0.82,7.505,5.07
20-Nov-2024 16:25:00,10.06,1.61,1.56,7.695,5.07
20-Nov-2024 16:30:00,7.61,2.18,1.45,5.07,5.07
20-Nov-2024 16:35:00,9.53,2.01,0.95,7.575,5.07
20-Nov-2024 16:40:00,11.3,1.87,0.96,9.405,5.07
20-Nov-2024 16:45:00,11.01,2.41,0.81,8.995,5.07
20-Nov-2024 16:50:00,11.45,2.21,1.14,9.205,7.575
20-Nov-2024 16:55:00,10.36,1.88,1.13,8.29,7.355
20-Nov-2024 17:00:00,11.95,1.6,0.98,10.17,7.355
20-Nov-2024 17:05:00,10.21,3.05,1.33,7.355,7.355
20-Nov-2024 17:10:00,11.56,1.92,0.93,9.67,7.355
20-Nov-2024 17:15:00,10.09,1.84,0.99,8.18,7.355
20-Nov-2024 17:20:00,10.52,2.6,0.66,8.56,7.355
20-Nov-2024 17:25:00,11.2,1.98,1.21,9,8.18
20-Nov-2024 17:30:00,11.28,2.15,0.6,9.605,7.805
20-Nov-2024 17:35:00,11.35,1.7,0.74,9.76,7.805
20-Nov-2024 17:40:00,10.2,2.91,0.94,7.805,7.805
20-Nov-2024 17:45:00,11.76,2.04,0.84,9.9,7.805
20-Nov-2024 17:50:00,12.69,2.38,0.99,10.51,7.805
20-Nov-2024 17:55:00,10.4,1.9,0.71,8.74,7.805
20-Nov-2024 18:00:00,11.68,2.36,0.6,9.9,8.23
20-Nov-2024 18:05:00,11.06,3.41,0.77,8.585,7.9
20-Nov-2024 18:10:00,10.1,2.3,0.72,8.23,5.75
20-Nov-2024 18:15:00,9.77,2.2,0.77,7.9,5.75
20-Nov-2024 18:20:00,7.99,2.08,1.2,5.75,5.75
20-Nov-2024 18:25:00,8.35,2.27,0.75,6.465,5.75
